epoch,accuracy,loss,val_accuracy,val_loss
0,0.27962085604667664,1.7330424785614014,0.19339622557163239,2.6831204891204834
1,0.4727488160133362,1.3638901710510254,0.19811320304870605,2.7714478969573975
2,0.5485782027244568,1.1594318151474,0.25,2.3200886249542236
3,0.620853066444397,1.0120799541473389,0.49056604504585266,1.1733723878860474
4,0.6611374616622925,0.8781551122665405,0.5613207817077637,1.094220757484436
5,0.6848341226577759,0.8134670853614807,0.4150943458080292,1.6801002025604248
6,0.7345971465110779,0.7200949192047119,0.6273584961891174,1.0753108263015747
7,0.8341231942176819,0.49006128311157227,0.6132075190544128,0.955093502998352
8,0.8637440800666809,0.4000665843486786,0.5707547068595886,1.1951225996017456
9,0.8862559199333191,0.3241262137889862,0.6886792182922363,1.0496912002563477
10,0.9348341226577759,0.2159648984670639,0.7169811129570007,0.8658531904220581
11,0.9632701277732849,0.1429140418767929,0.5801886916160583,1.3852638006210327
12,0.9763033390045166,0.08906669914722443,0.7735849022865295,0.7342121005058289
13,0.9869668483734131,0.06117723509669304,0.7783018946647644,0.7480326294898987
14,0.9964454770088196,0.029525456950068474,0.7452830076217651,0.9469996690750122
15,0.991706132888794,0.02834322862327099,0.6886792182922363,1.06577467918396
16,0.9810426831245422,0.0685916543006897,0.7358490824699402,0.9626532793045044
17,0.950236976146698,0.14434947073459625,0.551886796951294,1.6041600704193115
