epoch,accuracy,loss,val_accuracy,val_loss
0,0.19431279599666595,176.47384643554688,0.19339622557163239,3.58390324789248e+16
1,0.18009479343891144,2.0638697147369385,0.19339622557163239,45223628800.0
2,0.1635071039199829,1.8431631326675415,0.19339622557163239,131351400.0
3,0.1860189586877823,9.525856971740723,0.18396227061748505,1102770944.0
4,0.225118488073349,2.312954902648926,0.19339622557163239,47193.94921875
5,0.3033175468444824,1.6357083320617676,0.19339622557163239,2185.957763671875
6,0.29265403747558594,1.7441259622573853,0.21226415038108826,317.5796813964844
7,0.32109004259109497,1.6301395893096924,0.14150942862033844,232.77545166015625
8,0.21682465076446533,8.153523445129395,0.19339622557163239,12453336.0
9,0.1860189586877823,2.161107063293457,0.19339622557163239,471587.09375
10,0.21445497870445251,1.7739895582199097,0.19339622557163239,19285.421875
11,0.2002369612455368,1.8565781116485596,0.18867924809455872,4466.35302734375
12,0.1860189586877823,1.8684287071228027,0.19339622557163239,11212.4423828125
