epoch,accuracy,loss,val_accuracy,val_loss
0,0.29329749941825867,9.215682983398438,0.1705842912197113,323610.34375
1,0.33109357953071594,2.3224363327026367,0.17259906232357025,51.229549407958984
2,0.37090542912483215,1.7037818431854248,0.2632639408111572,5.725642204284668
3,0.36905762553215027,1.5870299339294434,0.3532572090625763,2.302927255630493
4,0.38854360580444336,1.5171808004379272,0.2887844145298004,2.3818681240081787
5,0.39492693543434143,1.490445613861084,0.3022162616252899,1.9306968450546265
6,0.3979506194591522,1.4684264659881592,0.331766277551651,1.5818774700164795
7,0.40231814980506897,1.46559476852417,0.3881799876689911,1.570852279663086
8,0.4039979875087738,1.460000991821289,0.37743452191352844,1.560478687286377
9,0.4103813171386719,1.4479504823684692,0.24580255150794983,2.057178497314453
10,0.3997984230518341,1.4580605030059814,0.37676292657852173,1.493632197380066
11,0.4097093939781189,1.4409888982772827,0.40832772850990295,1.4711992740631104
12,0.4142449200153351,1.4268602132797241,0.3660174608230591,1.5881893634796143
13,0.4165966808795929,1.4154106378555298,0.4325050413608551,1.4026271104812622
14,0.42633965611457825,1.4046436548233032,0.3109469413757324,1.6974642276763916
15,0.42516377568244934,1.4018808603286743,0.3176628649234772,1.7273582220077515
16,0.44162607192993164,1.3873969316482544,0.3089321553707123,1.6545326709747314
17,0.44045019149780273,1.36724054813385,0.18132975697517395,2.5040123462677
18,0.4491852819919586,1.3627501726150513,0.39086633920669556,1.5494178533554077
