epoch,accuracy,loss,val_accuracy,val_loss
0,0.40567779541015625,1.4574886560440063,0.18200133740901947,2.47194504737854
1,0.48899713158607483,1.2807592153549194,0.24580255150794983,2.4023098945617676
2,0.5185620784759521,1.2303048372268677,0.5137676000595093,1.2550175189971924
3,0.577523946762085,1.104737401008606,0.3875083923339844,1.6555005311965942
4,0.6049050688743591,1.0200884342193604,0.47750169038772583,1.3664720058441162
5,0.6346380114555359,0.9517410397529602,0.5050369501113892,1.232115387916565
6,0.6704182624816895,0.8686935305595398,0.5406312942504883,1.2355268001556396
7,0.7085503339767456,0.7846256494522095,0.5977165699005127,1.0341435670852661
8,0.7666722536087036,0.645475447177887,0.5036937594413757,1.4114192724227905
9,0.8095077872276306,0.5324509143829346,0.39556750655174255,1.9786275625228882
10,0.8343692421913147,0.4667433202266693,0.5063801407814026,1.7064363956451416
11,0.9047539234161377,0.2964875102043152,0.5500335693359375,1.3944305181503296
12,0.9485973715782166,0.1863206923007965,0.2881128191947937,3.966742515563965
