epoch,accuracy,loss,val_accuracy,val_loss
0,0.18024525046348572,1.8027187585830688,0.19140362739562988,1.8034026622772217
1,0.22476062178611755,1.7534359693527222,0.21625252068042755,1.7649418115615845
2,0.2659163475036621,1.7304579019546509,0.25587642192840576,1.7268030643463135
3,0.28170669078826904,1.7111774682998657,0.2827400863170624,1.7001543045043945
4,0.302200585603714,1.6955366134643555,0.3049026131629944,1.683646559715271
5,0.31765496730804443,1.68229341506958,0.31161853671073914,1.6695129871368408
6,0.31967076659202576,1.6700818538665771,0.331766277551651,1.6582478284835815
7,0.3289097845554352,1.6589791774749756,0.33781060576438904,1.647936463356018
8,0.3359650671482086,1.6483924388885498,0.3445265293121338,1.6376774311065674
9,0.3468839228153229,1.640408992767334,0.3404969871044159,1.6285258531570435
10,0.3458760380744934,1.630833625793457,0.353928804397583,1.6205990314483643
11,0.3515874445438385,1.623268961906433,0.3579583466053009,1.6131051778793335
12,0.35175541043281555,1.6165350675582886,0.35997313261032104,1.6056302785873413
13,0.36015453934669495,1.609023928642273,0.36400267481803894,1.5977628231048584
14,0.35746681690216064,1.6033642292022705,0.36937540769577026,1.591453194618225
15,0.36670586466789246,1.5958431959152222,0.36467427015304565,1.584995150566101
16,0.36586594581604004,1.5902563333511353,0.3660174608230591,1.5789648294448853
17,0.37090542912483215,1.584221601486206,0.37273338437080383,1.5732797384262085
18,0.3729212284088135,1.5782959461212158,0.37273338437080383,1.5676116943359375
19,0.38048043847084045,1.5737595558166504,0.3720617890357971,1.5621076822280884
20,0.37443307042121887,1.5671716928482056,0.37340497970581055,1.5574175119400024
21,0.3791365623474121,1.5619640350341797,0.37810611724853516,1.55193293094635
22,0.38468000292778015,1.5580832958221436,0.3801208734512329,1.5471163988113403
23,0.3841760456562042,1.552832841873169,0.3875083923339844,1.542763590812683
24,0.387199729681015,1.547264814376831,0.38549360632896423,1.5382887125015259
25,0.39005544781684875,1.5439155101776123,0.38549360632896423,1.533555030822754
26,0.38921552896499634,1.5387736558914185,0.3895231783390045,1.5292506217956543
27,0.39543086290359497,1.5359998941421509,0.3935527205467224,1.5246657133102417
28,0.3950949013233185,1.5304700136184692,0.3928811252117157,1.5209426879882812
29,0.39694270491600037,1.5269484519958496,0.3928811252117157,1.5170165300369263
30,0.3950949013233185,1.524256944656372,0.3928811252117157,1.5134892463684082
31,0.4048379063606262,1.5191421508789062,0.3942243158817291,1.5098552703857422
32,0.400974303483963,1.5154069662094116,0.3928811252117157,1.5061030387878418
33,0.4048379063606262,1.5122891664505005,0.3962390720844269,1.5025581121444702
34,0.40718963742256165,1.507623314857483,0.39892545342445374,1.4992889165878296
35,0.4081975519657135,1.5049577951431274,0.398253858089447,1.495888352394104
36,0.40954139828681946,1.5010929107666016,0.39959704875946045,1.4927300214767456
37,0.40718963742256165,1.4979671239852905,0.4016118347644806,1.4894369840621948
38,0.4076935946941376,1.4954216480255127,0.4056413769721985,1.4860821962356567
39,0.4132370352745056,1.4923579692840576,0.40295499563217163,1.483069896697998
40,0.4112212359905243,1.4883557558059692,0.40295499563217163,1.4800193309783936
41,0.4169326424598694,1.4858325719833374,0.4103425145149231,1.4771541357040405
42,0.4172686040401459,1.4827299118041992,0.4056413769721985,1.4746325016021729
43,0.4120611548423767,1.4797255992889404,0.4096709191799164,1.4713919162750244
44,0.42096421122550964,1.4749197959899902,0.4157152473926544,1.4682821035385132
45,0.4226440489292145,1.472581148147583,0.4103425145149231,1.4664334058761597
46,0.42482781410217285,1.4717628955841064,0.41302886605262756,1.4636907577514648
47,0.4241558909416199,1.4666866064071655,0.4184015989303589,1.460412621498108
48,0.429195374250412,1.464878797531128,0.4150436520576477,1.45779287815094
49,0.42717957496643066,1.4626286029815674,0.4197447896003723,1.4553921222686768
50,0.42986729741096497,1.4588596820831299,0.42041638493537903,1.4534382820129395
51,0.4288594126701355,1.456136703491211,0.42108798027038574,1.4506267309188843
52,0.43625062704086304,1.4532216787338257,0.42175957560539246,1.4482228755950928
53,0.4295313358306885,1.4508635997772217,0.42041638493537903,1.445614218711853
54,0.42869141697883606,1.447875738143921,0.4231027662754059,1.4436284303665161
55,0.4357466697692871,1.4461092948913574,0.42578911781311035,1.4406441450119019
56,0.43625062704086304,1.4432529211044312,0.4231027662754059,1.4391324520111084
57,0.4345708191394806,1.441497564315796,0.4271323084831238,1.436129093170166
58,0.43625062704086304,1.4396040439605713,0.42578911781311035,1.4345331192016602
59,0.4406181871891022,1.4349141120910645,0.42914706468582153,1.4322190284729004
60,0.43591466546058655,1.4365836381912231,0.4231027662754059,1.4302762746810913
61,0.4407861530780792,1.4324134588241577,0.42578911781311035,1.4281365871429443
62,0.4402821958065033,1.428185224533081,0.42578911781311035,1.426259160041809
63,0.44162607192993164,1.4270274639129639,0.43049025535583496,1.4241983890533447
64,0.4422979950904846,1.423985242843628,0.4278039038181305,1.4224915504455566
65,0.4396102726459503,1.422488808631897,0.42914706468582153,1.4205904006958008
66,0.4441457986831665,1.419878602027893,0.4331766366958618,1.4178674221038818
67,0.44935327768325806,1.417585015296936,0.4318334460258484,1.4162166118621826
68,0.44968923926353455,1.4151619672775269,0.43384823203086853,1.4141526222229004
69,0.450697124004364,1.4133288860321045,0.4331766366958618,1.4121387004852295
70,0.450697124004364,1.4105217456817627,0.43049025535583496,1.410908818244934
71,0.4498572051525116,1.4111436605453491,0.43451979756355286,1.4082328081130981
72,0.44901731610298157,1.4074013233184814,0.43384823203086853,1.4065165519714355
73,0.4522089660167694,1.4052196741104126,0.43451979756355286,1.4050357341766357
74,0.4480094015598297,1.403620719909668,0.43451979756355286,1.4033769369125366
75,0.4495212435722351,1.4002224206924438,0.436534583568573,1.4018690586090088
76,0.45540064573287964,1.3988711833953857,0.4372061789035797,1.3997266292572021
77,0.4597681760787964,1.3967019319534302,0.436534583568573,1.3976373672485352
78,0.45237696170806885,1.3957394361495972,0.4398925304412842,1.3964532613754272
79,0.458256334066391,1.3917920589447021,0.43922096490859985,1.3946442604064941
80,0.46161597967147827,1.3896187543869019,0.44325050711631775,1.3928091526031494
81,0.4574164152145386,1.3874313831329346,0.4419073164463043,1.391220211982727
82,0.45892825722694397,1.3878511190414429,0.44257891178131104,1.3894516229629517
83,0.46161597967147827,1.3855468034744263,0.44660845398902893,1.3881932497024536
84,0.4585922956466675,1.3837798833847046,0.44392210245132446,1.3865296840667725
85,0.4636317789554596,1.3818299770355225,0.44392210245132446,1.3852421045303345
86,0.4656475782394409,1.378305196762085,0.4452652931213379,1.3832095861434937
87,0.45926424860954285,1.3776570558547974,0.4459368586540222,1.3820600509643555
88,0.4641357362270355,1.3753184080123901,0.44728004932403564,1.3806185722351074
89,0.46228793263435364,1.3746649026870728,0.4492948353290558,1.3791518211364746
