epoch,accuracy,loss,val_accuracy,val_loss
0,0.2306400090456009,1.7551321983337402,0.1705842912197113,1.845037817955017
1,0.3037124276161194,1.6770156621932983,0.17192746698856354,1.8643485307693481
2,0.3231983780860901,1.6394356489181519,0.2793821394443512,1.6805833578109741
3,0.3359650671482086,1.6120792627334595,0.32975152134895325,1.6224043369293213
4,0.3546111285686493,1.5852714776992798,0.34184014797210693,1.6088429689407349
5,0.366537868976593,1.563888430595398,0.353928804397583,1.5956835746765137
6,0.37241727113723755,1.5504610538482666,0.3485560715198517,1.5866795778274536
7,0.3848479688167572,1.5322813987731934,0.3505708575248718,1.5797423124313354
8,0.39459097385406494,1.5164471864700317,0.3525856137275696,1.5716214179992676
9,0.4088694751262665,1.4965585470199585,0.36870384216308594,1.5624232292175293
10,0.414748877286911,1.4842307567596436,0.36534586548805237,1.5545321702957153
11,0.4258356988430023,1.4710907936096191,0.376091331243515,1.5437272787094116
12,0.43255501985549927,1.4519596099853516,0.3673606514930725,1.5415273904800415
13,0.44196203351020813,1.4420661926269531,0.3660174608230591,1.536941647529602
14,0.44935327768325806,1.4249887466430664,0.3848220407962799,1.5315523147583008
15,0.4721989035606384,1.4118638038635254,0.36870384216308594,1.5276275873184204
16,0.47035107016563416,1.3985440731048584,0.3841504454612732,1.518301248550415
17,0.48378968238830566,1.3832308053970337,0.37407657504081726,1.5169003009796143
18,0.49134889245033264,1.3651294708251953,0.37676292657852173,1.5110163688659668
19,0.5042835474014282,1.3534890413284302,0.38213565945625305,1.5070433616638184
20,0.5052914619445801,1.3406591415405273,0.3841504454612732,1.5014503002166748
21,0.5257853269577026,1.3249419927597046,0.3841504454612732,1.501678466796875
22,0.5254493355751038,1.309388279914856,0.37340497970581055,1.4954777956008911
23,0.5395599007606506,1.2896320819854736,0.3841504454612732,1.4900072813034058
24,0.5373761057853699,1.2806873321533203,0.38213565945625305,1.4877020120620728
25,0.5622375011444092,1.2608402967453003,0.3801208734512329,1.4894450902938843
26,0.5615655779838562,1.2481260299682617,0.3848220407962799,1.4840790033340454
27,0.5701327323913574,1.2387120723724365,0.39153793454170227,1.486763596534729
28,0.5879388451576233,1.2146835327148438,0.39489591121673584,1.4783028364181519
29,0.5828993916511536,1.2038350105285645,0.3935527205467224,1.4735896587371826
30,0.5896186828613281,1.1894723176956177,0.39959704875946045,1.4731175899505615
31,0.6015454530715942,1.1852021217346191,0.3975822627544403,1.4742668867111206
32,0.6080967783927917,1.1638814210891724,0.39019477367401123,1.4719173908233643
33,0.6166638731956482,1.1468945741653442,0.39556750655174255,1.4681756496429443
34,0.6243910789489746,1.1349714994430542,0.39153793454170227,1.4660098552703857
35,0.6427011489868164,1.106734037399292,0.4069845676422119,1.458632230758667
36,0.6438770294189453,1.1104933023452759,0.40295499563217163,1.466011643409729
37,0.6507643461227417,1.09494948387146,0.39892545342445374,1.4664649963378906
38,0.6566436886787415,1.0814369916915894,0.39086633920669556,1.4568569660186768
39,0.6678985357284546,1.0598959922790527,0.4069845676422119,1.453778862953186
40,0.677137553691864,1.0428085327148438,0.4103425145149231,1.4608157873153687
41,0.6826810240745544,1.028490662574768,0.40429818630218506,1.4585914611816406
42,0.6972954869270325,1.011284589767456,0.3969106674194336,1.4667750597000122
43,0.7021669745445251,0.9985122680664062,0.4056413769721985,1.4517784118652344
44,0.7078783512115479,0.9820830225944519,0.3875083923339844,1.4621493816375732
45,0.7154375910758972,0.9686547517776489,0.4009402394294739,1.456906795501709
46,0.7145977020263672,0.9639674425125122,0.40026864409446716,1.4582833051681519
47,0.7354274988174438,0.9323307871818542,0.39959704875946045,1.4533525705337524
48,0.7413069009780884,0.9145669341087341,0.3975822627544403,1.4596914052963257
