epoch,accuracy,loss,val_accuracy,val_loss
0,0.29329749941825867,1.6930644512176514,0.21222296357154846,1.9428492784500122
1,0.3561229705810547,1.5380440950393677,0.37676292657852173,1.5573678016662598
2,0.3772887587547302,1.510883092880249,0.3049026131629944,1.5357990264892578
3,0.3897194564342499,1.4823352098464966,0.3579583466053009,1.5205256938934326
4,0.3994624614715576,1.4680883884429932,0.4049697816371918,1.4711159467697144
5,0.4066857099533081,1.4397932291030884,0.33042311668395996,1.6652843952178955
6,0.39274314045906067,1.4687029123306274,0.4063129723072052,1.4641506671905518
7,0.40299010276794434,1.4877862930297852,0.3270651400089264,1.8079744577407837
8,0.41558876633644104,1.4414113759994507,0.40429818630218506,1.5162080526351929
9,0.39879053831100464,1.4811073541641235,0.3975822627544403,1.4632527828216553
10,0.4145808815956116,1.441011667251587,0.3807924687862396,1.5722534656524658
11,0.41911640763282776,1.4278603792190552,0.35124245285987854,1.4615769386291504
12,0.40500587224960327,1.4589463472366333,0.37810611724853516,1.459143877029419
13,0.43087518215179443,1.4072293043136597,0.40429818630218506,1.4608978033065796
14,0.42096421122550964,1.4157804250717163,0.42175957560539246,1.4446704387664795
15,0.42365193367004395,1.4186499118804932,0.39959704875946045,1.5222433805465698
16,0.43709054589271545,1.4051930904388428,0.40295499563217163,1.5265506505966187
17,0.4219721257686615,1.4391014575958252,0.4499664306640625,1.395767092704773
18,0.41827648878097534,1.4290798902511597,0.38616520166397095,1.4692864418029785
19,0.4048379063606262,1.4417448043823242,0.24983210861682892,1.9079900979995728
20,0.41256508231163025,1.4163066148757935,0.29550033807754517,1.875765323638916
21,0.4157567620277405,1.4213029146194458,0.3680322468280792,1.4669899940490723
22,0.41878044605255127,1.4173415899276733,0.39892545342445374,1.4133284091949463
23,0.4043339490890503,1.4530928134918213,0.33310946822166443,1.5641613006591797
24,0.40954139828681946,1.4235813617706299,0.40429818630218506,1.429700493812561
25,0.4241558909416199,1.4194246530532837,0.4016118347644806,1.5085428953170776
26,0.4276835322380066,1.4043325185775757,0.4096709191799164,1.5499072074890137
27,0.42717957496643066,1.4279371500015259,0.38549360632896423,1.5431159734725952
28,0.436922550201416,1.3967913389205933,0.40832772850990295,1.5568289756774902
29,0.44095414876937866,1.3995479345321655,0.3794493079185486,1.5341789722442627
