epoch,accuracy,loss,val_accuracy,val_loss
0,0.4207962453365326,1.4323097467422485,0.4197447896003723,1.422837257385254
1,0.5254493355751038,1.2060664892196655,0.542646050453186,1.175589680671692
2,0.5766839981079102,1.0949171781539917,0.38146406412124634,1.5397738218307495
3,0.6158239245414734,1.0106358528137207,0.5419744849205017,1.138067364692688
4,0.6566436886787415,0.9185933470726013,0.5997313857078552,1.0354013442993164
5,0.6946077346801758,0.8304575085639954,0.5674949884414673,1.203118085861206
6,0.7102301120758057,0.7803754210472107,0.5688381195068359,1.1486817598342896
7,0.7607928514480591,0.6667945981025696,0.6024177074432373,1.0814441442489624
8,0.8014446496963501,0.5574676394462585,0.45668232440948486,1.6608883142471313
9,0.8130354285240173,0.5385860204696655,0.5950302481651306,1.1010452508926392
