epoch,accuracy,loss,val_accuracy,val_loss
0,0.26306062936782837,10.076769828796387,0.18200133740901947,511.0467529296875
1,0.3052242696285248,1.6502331495285034,0.34184014797210693,1.680568814277649
2,0.331261545419693,1.5982807874679565,0.2975151240825653,1.6344298124313354
3,0.3561229705810547,1.550525188446045,0.23841504752635956,1.759194016456604
4,0.3653619885444641,1.515350341796875,0.4116857051849365,1.4549107551574707
5,0.38165631890296936,1.4969888925552368,0.28542646765708923,1.6395256519317627
6,0.39879053831100464,1.4667376279830933,0.353928804397583,1.505203366279602
7,0.41256508231163025,1.431355357170105,0.3660174608230591,1.4991313219070435
8,0.3913992941379547,1.4816864728927612,0.28139692544937134,3.8126325607299805
9,0.4249958097934723,1.4163289070129395,0.4056413769721985,1.402452826499939
10,0.4312111437320709,1.3987035751342773,0.4452652931213379,1.3363574743270874
11,0.4426339566707611,1.382021427154541,0.11954331398010254,2.3203213214874268
12,0.4402821958065033,1.3649616241455078,0.39153793454170227,1.5480676889419556
13,0.4710230231285095,1.330814003944397,0.29079920053482056,1.9739744663238525
14,0.4656475782394409,1.3566694259643555,0.39556750655174255,1.6270020008087158
15,0.48412564396858215,1.2889509201049805,0.4936198890209198,1.307102084159851
16,0.5015958547592163,1.2618865966796875,0.414372056722641,1.6060495376586914
17,0.4905089735984802,1.2930798530578613,0.4358629882335663,1.393104910850525
18,0.5192340016365051,1.2205455303192139,0.42175957560539246,1.3899123668670654
19,0.5214177966117859,1.2287274599075317,0.536601722240448,1.2115411758422852
20,0.5454393029212952,1.177435278892517,0.4768300950527191,1.3028764724731445
21,0.5110028386116028,1.2703911066055298,0.48354601860046387,1.3627878427505493
22,0.48026204109191895,1.335030198097229,0.2397582232952118,61.152793884277344
23,0.520241916179657,1.2409918308258057,0.3371390104293823,1.9493706226348877
24,0.5533344745635986,1.1693419218063354,0.1752854287624359,9.050437927246094
