epoch,accuracy,loss,val_accuracy,val_loss
0,0.45938682556152344,1.348926067352295,0.42175957560539246,1.4252673387527466
1,0.5486770272254944,1.1500804424285889,0.5936870574951172,1.0818841457366943
2,0.6068878769874573,1.028902530670166,0.601746141910553,1.0510212182998657
3,0.665434718132019,0.887701153755188,0.6171927452087402,1.012833833694458
4,0.7087778449058533,0.7706830501556396,0.376091331243515,1.908922791481018
5,0.7470810413360596,0.6856822967529297,0.5104096531867981,1.4137219190597534
6,0.7982360124588013,0.5626609921455383,0.5325722098350525,1.3665271997451782
7,0.8460310697555542,0.4445914626121521,0.6265950202941895,1.120374083518982
8,0.9166736602783203,0.2600560188293457,0.5910006761550903,1.3308017253875732
9,0.9490129947662354,0.1748739778995514,0.6064472794532776,1.4448001384735107
10,0.9635447263717651,0.12481210380792618,0.5641369819641113,1.7233352661132812
11,0.9792523980140686,0.08082814514636993,0.6118200421333313,1.5027570724487305
12,0.9719445705413818,0.09337388724088669,0.6205506920814514,1.4752510786056519
13,0.975724458694458,0.08312010765075684,0.640026867389679,1.4918371438980103
