epoch,accuracy,loss,val_accuracy,val_loss
0,0.4278874397277832,1.3969035148620605,0.4667562246322632,1.2958577871322632
1,0.5478370189666748,1.1620166301727295,0.5030221343040466,1.2610276937484741
2,0.6092398166656494,1.0281047821044922,0.5507051944732666,1.1308605670928955
3,0.6663586497306824,0.9020045399665833,0.6030893325805664,1.0623997449874878
4,0.7086098194122314,0.7927182912826538,0.6037608981132507,1.0435731410980225
5,0.7627887725830078,0.67543625831604,0.542646050453186,1.3055058717727661
6,0.7781604528427124,0.6239324808120728,0.6111484169960022,1.0593019723892212
7,0.8313313722610474,0.4835520088672638,0.539959728717804,1.3809146881103516
8,0.8710625767707825,0.39380553364753723,0.501679003238678,1.6344596147537231
9,0.8863502740859985,0.3594018220901489,0.6084620356559753,1.1880106925964355
10,0.9207895994186401,0.25501686334609985,0.5594358444213867,1.5804262161254883
11,0.9320453405380249,0.2244136780500412,0.5083948969841003,1.9613616466522217
12,0.9245694875717163,0.24022357165813446,0.39086633920669556,3.053712844848633
13,0.9163376688957214,0.25631311535835266,0.5533915162086487,1.6795799732208252
14,0.9774044752120972,0.09580542892217636,0.5688381195068359,1.6208508014678955
